drive_file_id,filename,pagename,theme,admin_level,page_size,page_num,admin0,admin1,admin2,admin3,admin4,title,description,date,bbox_west,bbox_south,bbox_east,bbox_north,keywords,license,source_attribution
1X0kwDLcMlroORlfOLwcJVt75iw9vzSfp,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUAMBO_TSHIKUNI_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUAMBO_TSHIKUNI_20250804,comprehensive,3,a2,TSHIKUNI,COD,Kasai-Central,Luiza,Luambo,,"Comprehensive Dtp — Luambo, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luambo,luiza",CC-BY-4.0,CIESIN Columbia University
1Ntsxlkp_vpSVf5S0ezw4NVYGHx_xOXRa,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUAMBO_MINKOLO_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUAMBO_MINKOLO_20250804,comprehensive,3,a2,MINKOLO,COD,Kasai-Central,Luiza,Luambo,,"Comprehensive Dtp — Luambo, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luambo,luiza",CC-BY-4.0,CIESIN Columbia University
1a7CpnryFIvG1lkTtlSjDdJ4oKCFCZi_8,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_MASUIKA_MBANGU_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_MASUIKA_MBANGU_20250804,comprehensive,3,a2,MBANGU,COD,Kasai-Central,Luiza,Masuika,,"Comprehensive Dtp — Masuika, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,masuika",CC-BY-4.0,CIESIN Columbia University
1NGfM9hKdWT0J6GlJQRISz6CJUW70mF79,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_SHAPULA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_SHAPULA_20250804,comprehensive,3,a2,SHAPULA,COD,Kasai-Central,Luiza,Tshibala,,"Comprehensive Dtp — Tshibala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,tshibala",CC-BY-4.0,CIESIN Columbia University
1eBIb7Xt3eXLG87g6j0um-FiZSU-_Vb3Z,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_KATENDE_BENA-MVULA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_KATENDE_BENA-MVULA_20250804,comprehensive,3,a2,BENA-MVULA,COD,Kasai-Central,Kananga,Katende,,"Comprehensive Dtp — Katende, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,katende",CC-BY-4.0,CIESIN Columbia University
1FcAk1yNcQARqcO7o0JSm1UQsZat6S3xG,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUIZA_KAPANGA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUIZA_KAPANGA_20250804,comprehensive,3,a2,KAPANGA,COD,Kasai-Central,Luiza,Luiza,,"Comprehensive Dtp — Luiza, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza",CC-BY-4.0,CIESIN Columbia University
1MH7QXa6stLOWX28PNM6r8RwH00Tr24-N,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MUETSHI_TSHIBUEMA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MUETSHI_TSHIBUEMA_20250804,comprehensive,3,a2,TSHIBUEMA,COD,Kasai-Central,Kananga,Muetshi,,"Comprehensive Dtp — Muetshi, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,muetshi",CC-BY-4.0,CIESIN Columbia University
1q2bSy_HDp5eix3rs60Jb2W-LeB6HDcrh,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-TSHADI_KABWENGE_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-TSHADI_KABWENGE_20250804,comprehensive,3,a2,KABWENGE,COD,Kasai-Central,Kananga,Bena-Tshadi,,"Comprehensive Dtp — Bena-Tshadi, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"bena-tshadi,cod,comprehensive,comprehensive dtp,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
1-qU9ezvpLsUXaPSbl5MZOic58aJAyPcY,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBONDAIE_LUBONDAIE_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBONDAIE_LUBONDAIE_20250804,comprehensive,3,a2,LUBONDAIE,COD,Kasai-Central,Kananga,Lubondaie,,"Comprehensive Dtp — Lubondaie, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,lubondaie",CC-BY-4.0,CIESIN Columbia University
1JrIFazFguJ1Pi7nVVvcFR7FzhfuoDNTX,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KEJI-MUKOKO_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KEJI-MUKOKO_20250804,comprehensive,3,a2,KEJI-MUKOKO,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
1aNJuRexi2EQ3N-AfiVxZwBLG39XXCDuf,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_TSHIBILA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_TSHIBILA_20250804,comprehensive,3,a2,TSHIBILA,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
1_eCqIwP1ZjsHNllMvkx8EmOLN6HbzVVy,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_MATAMBA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_MATAMBA_20250804,comprehensive,3,a2,MATAMBA,COD,Kasai-Central,Kananga,Mikalayi,,"Comprehensive Dtp — Mikalayi, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,mikalayi",CC-BY-4.0,CIESIN Columbia University
1ZbYWvDJZP5ot3uq3vg5VO5-3GzTKuTiI,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KASHISHI_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KASHISHI_20250804,comprehensive,3,a2,KASHISHI,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
1wfdI31XtNt8_C1iDlCmi35YAsRg6cPBu,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_NDEKESHA_MUILA-DOMINIQUE_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_NDEKESHA_MUILA-DOMINIQUE_20250804,comprehensive,3,a2,MUILA-DOMINIQUE,COD,Kasai-Central,Kananga,Ndekesha,,"Comprehensive Dtp — Ndekesha, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,ndekesha",CC-BY-4.0,CIESIN Columbia University
1ZsyF9uWX4nrgOxOhyD4Ck30gFWvPJswH,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_OYINDA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_OYINDA_20250804,comprehensive,3,a2,OYINDA,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
1WdlA6Ii1UuBed4lwoQIrqMtvISiU2eo6,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MUETSHI_TSHIBAMBE_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MUETSHI_TSHIBAMBE_20250804,comprehensive,3,a2,TSHIBAMBE,COD,Kasai-Central,Kananga,Muetshi,,"Comprehensive Dtp — Muetshi, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,muetshi",CC-BY-4.0,CIESIN Columbia University
1ptBDMEQW2vPsNg9xYjGlBq3l7wqxmLE6,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_NKONGOLO-MOSHI_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_NKONGOLO-MOSHI_20250804,comprehensive,3,a2,NKONGOLO-MOSHI,COD,Kasai-Central,Kananga,Mikalayi,,"Comprehensive Dtp — Mikalayi, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,mikalayi",CC-BY-4.0,CIESIN Columbia University
1g2opZ5SFz5b_Kjeiilvd0pisXQvoQI6Y,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUIZA_KASONGA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUIZA_KASONGA_20250804,comprehensive,3,a2,KASONGA,COD,Kasai-Central,Luiza,Luiza,,"Comprehensive Dtp — Luiza, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza",CC-BY-4.0,CIESIN Columbia University
1CdDt0Yf5WF7Cg-a7IFV3AjArlrqMJdBy,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUIZA_KAMUSHILU_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUIZA_KAMUSHILU_20250804,comprehensive,3,a2,KAMUSHILU,COD,Kasai-Central,Luiza,Luiza,,"Comprehensive Dtp — Luiza, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza",CC-BY-4.0,CIESIN Columbia University
1YTUISsotq2a0YSD8UFVywLlVOBRZjDpB,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_KATENDE_KAJIBA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_KATENDE_KAJIBA_20250804,comprehensive,3,a2,KAJIBA,COD,Kasai-Central,Kananga,Katende,,"Comprehensive Dtp — Katende, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,katende",CC-BY-4.0,CIESIN Columbia University
1ff7-8OTozhYLLqWjYh4NgPBEFAdtkrnk,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_BABEMBELE_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_BABEMBELE_20250804,comprehensive,3,a2,BABEMBELE,COD,Kasai-Central,Kananga,Lubunga,,"Comprehensive Dtp — Lubunga, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,lubunga",CC-BY-4.0,CIESIN Columbia University
1ifBlFnQdKU9qMPka2Zht1MXMh-WG6iKL,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_YAO_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_YAO_20250804,comprehensive,3,a2,YAO,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
1lTnv3AewF7-f9S9txgxKW82oQEGJqaWD,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KALEKA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KALEKA_20250804,comprehensive,3,a2,KALEKA,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
1N43LMGGOUqJ9C02zjGJGXKmYN76n6Car,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_TSHIKULA_NKUFULU_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_TSHIKULA_NKUFULU_20250804,comprehensive,3,a2,NKUFULU,COD,Kasai-Central,Kananga,Tshikula,,"Comprehensive Dtp — Tshikula, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,tshikula",CC-BY-4.0,CIESIN Columbia University
1YxoUysN6p8AR-as_kXglGPIQTJAuvpu2,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_KABWE_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_KABWE_20250804,comprehensive,3,a2,KABWE,COD,Kasai-Central,Kananga,Mikalayi,,"Comprehensive Dtp — Mikalayi, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,mikalayi",CC-BY-4.0,CIESIN Columbia University
1CaMJZ1ujJwIVRfWBHnxulswT3afpib6j,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_KALOMBA_MBUNKU_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_KALOMBA_MBUNKU_20250804,comprehensive,3,a2,MBUNKU,COD,Kasai-Central,Luiza,Kalomba,,"Comprehensive Dtp — Kalomba, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kalomba,kasai-central,luiza",CC-BY-4.0,CIESIN Columbia University
1aDEIlJvMTfpvAQX7HvP3n9FBrKkdd-MI,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_SHAWANGA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_SHAWANGA_20250804,comprehensive,3,a2,SHAWANGA,COD,Kasai-Central,Luiza,Tshibala,,"Comprehensive Dtp — Tshibala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,tshibala",CC-BY-4.0,CIESIN Columbia University
1ldioW2uO_f-6oaxQ_K5dFtDsU8Q0qipW,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_DEMBA_BAKUA-MBAYI_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_DEMBA_BAKUA-MBAYI_20250804,comprehensive,3,a2,BAKUA-MBAYI,COD,Kasai-Central,Kananga,Demba,,"Comprehensive Dtp — Demba, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,demba,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
1P276uSoWSlHTJd2ro4DbBqZ01pkc0mlt,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_KAPAYA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MIKALAYI_KAPAYA_20250804,comprehensive,3,a2,KAPAYA,COD,Kasai-Central,Kananga,Mikalayi,,"Comprehensive Dtp — Mikalayi, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,mikalayi",CC-BY-4.0,CIESIN Columbia University
152iVooaqQth4RUFt_5xEBThIePeV6d0L,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BUNKONDE_TSHIKUMA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BUNKONDE_TSHIKUMA_20250804,comprehensive,3,a2,TSHIKUMA,COD,Kasai-Central,Kananga,Bunkonde,,"Comprehensive Dtp — Bunkonde, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"bunkonde,cod,comprehensive,comprehensive dtp,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
182wzkaiktCeBT5pdj0W54MHzvgXlQ-d4,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BUNKONDE_NGOMBE_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BUNKONDE_NGOMBE_20250804,comprehensive,3,a2,NGOMBE,COD,Kasai-Central,Kananga,Bunkonde,,"Comprehensive Dtp — Bunkonde, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"bunkonde,cod,comprehensive,comprehensive dtp,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
1926FFjlDPB2prRlG_0IH8kFWuw_m6Rwq,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_TSHIMBADI_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_TSHIMBADI_20250804,comprehensive,3,a2,TSHIMBADI,COD,Kasai-Central,Kananga,Bena-Leka,,"Comprehensive Dtp — Bena-Leka, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"bena-leka,cod,comprehensive,comprehensive dtp,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
10ZDpcfgB2UUSq4FUzIOVQI5mSbpbCOxY,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KALENGA-NGANYI_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_KALENGA-NGANYI_20250804,comprehensive,3,a2,KALENGA-NGANYI,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
1jLb_PElqr5WUK8eLwA5VPlPssLitHLvd,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_MUAMONO_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_MUAMONO_20250804,comprehensive,3,a2,MUAMONO,COD,Kasai-Central,Luiza,Tshibala,,"Comprehensive Dtp — Tshibala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,tshibala",CC-BY-4.0,CIESIN Columbia University
1Q6bofGyFGapYhA3M1NaOpD_ZVuT3x9A5,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_MUSASA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_TSHIBALA_MUSASA_20250804,comprehensive,3,a2,MUSASA,COD,Kasai-Central,Luiza,Tshibala,,"Comprehensive Dtp — Tshibala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,tshibala",CC-BY-4.0,CIESIN Columbia University
1iweJvHZeXgoXtEygCHTITtt52xDQdBQQ,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_BENA-MUKAMBA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_BENA-MUKAMBA_20250804,comprehensive,3,a2,BENA-MUKAMBA,COD,Kasai-Central,Kananga,Bena-Leka,,"Comprehensive Dtp — Bena-Leka, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"bena-leka,cod,comprehensive,comprehensive dtp,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
1KcbciW_yjmG43kB4Umflh0D-zWgJ_aWV,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUAMBO_MISAKU_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_LUAMBO_MISAKU_20250804,comprehensive,3,a2,MISAKU,COD,Kasai-Central,Luiza,Luambo,,"Comprehensive Dtp — Luambo, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luambo,luiza",CC-BY-4.0,CIESIN Columbia University
1E5k8Vzhh85I64IdXWmRaQ1u_jyMvFDkQ,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MUTOTO_TSHINYAMA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_MUTOTO_TSHINYAMA_20250804,comprehensive,3,a2,TSHINYAMA,COD,Kasai-Central,Kananga,Mutoto,,"Comprehensive Dtp — Mutoto, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,mutoto",CC-BY-4.0,CIESIN Columbia University
1I2CiSOwxlZr64T2XWU0sDhnpnvuQqqRD,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_BAKUA-LOKO_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_BAKUA-LOKO_20250804,comprehensive,3,a2,BAKUA-LOKO,COD,Kasai-Central,Kananga,Lubunga,,"Comprehensive Dtp — Lubunga, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,lubunga",CC-BY-4.0,CIESIN Columbia University
1O8mO7su3waPznDU-VtZTZ-NjMKS4uwBy,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_BENA-DISANGA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_BENA-DISANGA_20250804,comprehensive,3,a2,BENA-DISANGA,COD,Kasai-Central,Kananga,Bena-Leka,,"Comprehensive Dtp — Bena-Leka, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"bena-leka,cod,comprehensive,comprehensive dtp,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
1HPmepoVtntyv79METbhT5tfiDpHO03Mq,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_DITALALA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_BENA-LEKA_DITALALA_20250804,comprehensive,3,a2,DITALALA,COD,Kasai-Central,Kananga,Bena-Leka,,"Comprehensive Dtp — Bena-Leka, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"bena-leka,cod,comprehensive,comprehensive dtp,kananga,kasai-central",CC-BY-4.0,CIESIN Columbia University
1TZlSODkwScLzFLGg8mJLzr4wSPgzBlVb,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_BENA-KAPUKI_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_BENA-KAPUKI_20250804,comprehensive,3,a2,BENA-KAPUKI,COD,Kasai-Central,Kananga,Lubunga,,"Comprehensive Dtp — Lubunga, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kananga,kasai-central,lubunga",CC-BY-4.0,CIESIN Columbia University
1p6yb4D_K9hwDGfuP6wMLkB98S_Bq109o,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_MASALA_20250804.jpg,a2_comprehensive-DTP_COD_KASAI-CENTRAL_LUIZA_YANGALA_MASALA_20250804,comprehensive,3,a2,MASALA,COD,Kasai-Central,Luiza,Yangala,,"Comprehensive Dtp — Yangala, Luiza, Kasai-Central, COD, Congo, The Democratic Republic of the (2025)",,2025-08-04,12.2,-13.5,31.3,5.4,"cod,comprehensive,comprehensive dtp,kasai-central,luiza,yangala",CC-BY-4.0,CIESIN Columbia University
