drive_file_id,filename,theme,admin0,area,title,description,date,bbox_west,bbox_south,bbox_east,bbox_north,keywords,license,source_attribution
1bQso0SEkHLLjWWicmWJdpmFY23rt-o6k,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YAHUMA_YAOLEMA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yaolema, Yahuma, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yaolema, Yahuma, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yahuma,yaolema",CC-BY-4.0,CIESIN Columbia University
12ABjQZ8iYtCg2xrWcw-HD6LAJeHDqJRT,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YAHUMA_HEMBE-2_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Hembe-2, Yahuma, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Hembe-2, Yahuma, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,hembe-2,lokutu,rdc,tshopo,yahuma",CC-BY-4.0,CIESIN Columbia University
16hGlFQwnN0Me0ozYFzCa1LKgJGKHzzvR,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YAHUMA_MOMBONGO-2_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Mombongo-2, Yahuma, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Mombongo-2, Yahuma, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,lokutu,mombongo-2,rdc,tshopo,yahuma",CC-BY-4.0,CIESIN Columbia University
1zw2Hx43gWlS4CUgWOhzKhPI7l5_Fa7Si,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YAHUMA_BOLEA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bolea, Yahuma, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bolea, Yahuma, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"bolea,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yahuma",CC-BY-4.0,CIESIN Columbia University
1NBInKWehLlS88ZdflJoH5c3jZRtIpMNA,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YAHUMA_YALOKOLONGA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yalokolonga, Yahuma, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yalokolonga, Yahuma, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yahuma,yalokolonga",CC-BY-4.0,CIESIN Columbia University
1J0vLOHjz4dOqjTIX4SW5jlFZ96vBz1VQ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YAHUMA_MOSITE-ETAT_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Mosite-Etat, Yahuma, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Mosite-Etat, Yahuma, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,lokutu,mosite-etat,rdc,tshopo,yahuma",CC-BY-4.0,CIESIN Columbia University
1HdbpujmEjvg_8B55IbGTkfhQ-IDST63n,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YAHUMA_BONDAMBA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bondamba, Yahuma, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bondamba, Yahuma, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"bondamba,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yahuma",CC-BY-4.0,CIESIN Columbia University
1_D6tnxfzReCvlpHrIwNXUvYtSAcnMKFJ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BANYUNGU_1_20250606.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Banyungu, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Banyungu, Basali, Lokutu, Tshopo, COD dated 2025-06-06 (page 1).",2025-06-06,12.2,-13.5,31.3,5.4,"banyungu,basali,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1f0MVRIifMk7MWoZjkTDiHtY8o0auTHL9,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BAGBETAMBI_1_20250606.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bagbetambi, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bagbetambi, Basali, Lokutu, Tshopo, COD dated 2025-06-06 (page 1).",2025-06-06,12.2,-13.5,31.3,5.4,"bagbetambi,basali,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1pPkl-xP1E-0IFtp9xPmM313wdgxPEnxa,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BONGBOLA_1_20250606.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bongbola, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bongbola, Basali, Lokutu, Tshopo, COD dated 2025-06-06 (page 1).",2025-06-06,12.2,-13.5,31.3,5.4,"basali,bongbola,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1pqYLkfeoUynYy-IR1N2hvbLCWmCV9Qwg,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_MONGANDJO_1_20250606.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Mongandjo, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Mongandjo, Basali, Lokutu, Tshopo, COD dated 2025-06-06 (page 1).",2025-06-06,12.2,-13.5,31.3,5.4,"basali,comprehensive var1,comprehensive-var,lokutu,mongandjo,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1XyhunTcopABhh_VS5qYJsZtskZVVA4eQ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BOMBONGO_1_20250606.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bombongo, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bombongo, Basali, Lokutu, Tshopo, COD dated 2025-06-06 (page 1).",2025-06-06,12.2,-13.5,31.3,5.4,"basali,bombongo,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1H6NmaqthrFTA_AiiewPrgs2Y_tziHwsJ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BUNGA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bunga, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bunga, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,bunga,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1YUfH8EEiLP9KpsBWcP_YyWt0v8h5-3AQ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_LILEKO_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Lileko, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Lileko, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,comprehensive var1,comprehensive-var,lileko,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1jkyUVKve--hjLlPyETAWopUjwcvq3Ckr,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BAKERE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bakere, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bakere, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"bakere,basali,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1YQaNqq7rRBpasjzbSPbNsaBNfC3fkltM,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_YANGBULU_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yangbulu, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yangbulu, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yangbulu",CC-BY-4.0,CIESIN Columbia University
1Vsbt_YtBcuPHDvuZKHFL07pxDWu3fm2K,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BOGBOGBO_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bogbogbo, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bogbogbo, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,bogbogbo,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1xil6s2CZPQ12WcJo5phuDFfcio-rEjmJ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BASALI_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Basali, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Basali, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1RdJ00L82QQLZqupr4gjqxlFeJlEI6vyg,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_BOLIKA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bolika, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bolika, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,bolika,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1mN0FLx1u1VbtA_H4C86lzBxFXNUGD_zZ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_YAMBULA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yambula, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yambula, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yambula",CC-BY-4.0,CIESIN Columbia University
1YJWt9NxZ97f7SE9t7_rpcnz1DnnjrxKx,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASALI_YAMBOMBA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yambomba, Basali, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yambomba, Basali, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basali,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yambomba",CC-BY-4.0,CIESIN Columbia University
1yh3okAYDKwrt9Bh2a0Y8FDAxLkR5xuGh,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_YANGBONGBO_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yangbongbo, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yangbongbo, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yangbongbo",CC-BY-4.0,CIESIN Columbia University
19qiZbhzMzPVqm0C52BcF98VHgxRonFvX,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_YAONGA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yaonga, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yaonga, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yaonga",CC-BY-4.0,CIESIN Columbia University
1dUXX-4isTaa2WUAejWuJmpYpSBoM7hze,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_YAWINAWINA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yawinawina, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yawinawina, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yawinawina",CC-BY-4.0,CIESIN Columbia University
1pWfxY312CksPmPPVVKqW1lsRg0Kqadz8,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_BUMANE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bumane, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bumane, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,bumane,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1gNB6uvNd8ZrjbeW6kZk252VdqXtHHIg4,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_BOLIKANGO_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bolikango, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bolikango, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,bolikango,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1MXsvVoTMo3eMJ2VmqwfJ_Ug9noSWFVlX,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_BAFAMBA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bafamba, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bafamba, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"bafamba,basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1JvjCFoUfpkyxEvAEpYWV5mKETGcZJEqT,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_YAMOKANDA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yamokanda, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yamokanda, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yamokanda",CC-BY-4.0,CIESIN Columbia University
196ekhgIS0smxTtvJuUXoQtFhJwBVsD_z,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_BOULO_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Boulo, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Boulo, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,boulo,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1I16fotpdpwF72vlQTWI6Yspxdddy7I90,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_YALEMBA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yalemba, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yalemba, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yalemba",CC-BY-4.0,CIESIN Columbia University
1zIj4FCxjwOCgesh1D2RXQKBgj-HT13UF,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_TOYOKANA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Toyokana, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Toyokana, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,toyokana,tshopo",CC-BY-4.0,CIESIN Columbia University
1e_CwE-j-aFYJVZCV2lGqMbFAoNSB0ILf,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_LIBAMBA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Libamba, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Libamba, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,libamba,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
13728KQ1ofAxHa-bxrjZSYttQx2OpsXWU,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_LIAMBE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Liambe, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Liambe, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,liambe,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1u6viMTsD5hIGpJI_LhFX5V84NY2KfPdX,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_SOKINEX_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Sokinex, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Sokinex, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,sokinex,tshopo",CC-BY-4.0,CIESIN Columbia University
1W44g81axmu7bdZava5GNdWl5g2qHwFy5,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_BANDU-COLLECTIVITE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bandu-Collectivite, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bandu-Collectivite, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"bandu-collectivite,basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1llJvoFdaPtJU6YdquZedwU-jTlgFOpey,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_BOKONDO_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bokondo, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bokondo, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,bokondo,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
17MlRMcwsZ5G537ex9m3nhKwtkGFGTz2g,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_BANDU-CITE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bandu-Cite, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bandu-Cite, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"bandu-cite,basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1w5Q8uDqinZCuSRrj13fLLpNQhXvchWng,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_LOKUTU_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Lokutu, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Lokutu, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1MvMp6fKDcPZcenL-24uF0SAKMzTsMgLb,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_MAMBANDU_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Mambandu, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Mambandu, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokutu,mambandu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1tnQApTLxDjRwBGLxhtU5h_Vf4nyijLn6,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_LOKUMETE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Lokumete, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Lokumete, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lokumete,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1wfwatKSKG9E_HIZ_3TjfQShBlIutoXYL,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_LISALAMA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Lisalama, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Lisalama, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"basoko,comprehensive var1,comprehensive-var,lisalama,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
1nEdP6S3UpCuEtNrf1L_D7HErTiQY01Av,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_BASOKO_AMBAMBE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Ambambe, Basoko, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Ambambe, Basoko, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"ambambe,basoko,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo",CC-BY-4.0,CIESIN Columbia University
17oApaMs7KgixHVySMjml-4ZoFY6TaaGJ,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YABAONDO_YABOILA_1_20250606.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yaboila, Yabaondo, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yaboila, Yabaondo, Lokutu, Tshopo, COD dated 2025-06-06 (page 1).",2025-06-06,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yabaondo,yaboila",CC-BY-4.0,CIESIN Columbia University
1hwOvyaIk_PvqtxVIvNIwBxJl5DQKwxh5,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YABAONDO_YABETUTA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Yabetuta, Yabaondo, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Yabetuta, Yabaondo, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yabaondo,yabetuta",CC-BY-4.0,CIESIN Columbia University
11OtYFjIrdSUg3wJt9Pg-IKZkUT2WOZqp,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YABAONDO_LOGOGE_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Logoge, Yabaondo, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Logoge, Yabaondo, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,logoge,lokutu,rdc,tshopo,yabaondo",CC-BY-4.0,CIESIN Columbia University
1UCIRfD-fIDw8Ue8uQ171MhsR9Nprt_sl,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YABAONDO_BOHUMA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Bohuma, Yabaondo, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Bohuma, Yabaondo, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"bohuma,comprehensive var1,comprehensive-var,lokutu,rdc,tshopo,yabaondo",CC-BY-4.0,CIESIN Columbia University
1Zf1HBX-SNFmD5SDOoWYAVQkpteNUb82V,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YABAONDO_ITENGE-HAUT_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Itenge-Haut, Yabaondo, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Itenge-Haut, Yabaondo, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,itenge-haut,lokutu,rdc,tshopo,yabaondo",CC-BY-4.0,CIESIN Columbia University
1z6v_T4j_ctKJ27L7gPEEgJwB0dMGVVIu,a2_comprehensive-var1_RDC_TSHOPO_LOKUTU_YABAONDO_MUMBA-LOSUNA_1_20250605.jpg,comprehensive-var,COD,Tshopo,"Comprehensive Var1 — Mumba-Losuna, Yabaondo, Lokutu, Tshopo, COD (2025)","Comprehensive Var1 map covering Mumba-Losuna, Yabaondo, Lokutu, Tshopo, COD dated 2025-06-05 (page 1).",2025-06-05,12.2,-13.5,31.3,5.4,"comprehensive var1,comprehensive-var,lokutu,mumba-losuna,rdc,tshopo,yabaondo",CC-BY-4.0,CIESIN Columbia University
